shl_idf_cd,school,sido,gugun,type,subject
ec3506b6-67cb-4650-8266-166e8417106b,은혜고등학교,경기도,평택시,진로,행성우주과학
ec3506b6-67cb-4650-8266-166e8417106b,은혜고등학교,경기도,평택시,일반,생태와 환경
ec3506b6-67cb-4650-8266-166e8417106b,은혜고등학교,경기도,평택시,진로,교육의 이해
ec3506b6-67cb-4650-8266-166e8417106b,은혜고등학교,경기도,평택시,진로,논리와 사고
ec3506b6-67cb-4650-8266-166e8417106b,은혜고등학교,경기도,평택시,진로,미적분II
ec3506b6-67cb-4650-8266-166e8417106b,은혜고등학교,경기도,평택시,진로,법과 사회
ec3506b6-67cb-4650-8266-166e8417106b,은혜고등학교,경기도,평택시,융합,실용 통계
ec3506b6-67cb-4650-8266-166e8417106b,은혜고등학교,경기도,평택시,진로,미술 창작
ec3506b6-67cb-4650-8266-166e8417106b,은혜고등학교,경기도,평택시,일반,기술·가정
ec3506b6-67cb-4650-8266-166e8417106b,은혜고등학교,경기도,평택시,진로,경제 수학
ec3506b6-67cb-4650-8266-166e8417106b,은혜고등학교,경기도,평택시,진로,심화 영어
ec3506b6-67cb-4650-8266-166e8417106b,은혜고등학교,경기도,평택시,일반,제2외국어
ec3506b6-67cb-4650-8266-166e8417106b,은혜고등학교,경기도,평택시,진로,삶과 종교
ec3506b6-67cb-4650-8266-166e8417106b,은혜고등학교,경기도,평택시,진로,음악 이론
ec3506b6-67cb-4650-8266-166e8417106b,은혜고등학교,경기도,평택시,진로,연극과 몸
ec3506b6-67cb-4650-8266-166e8417106b,은혜고등학교,경기도,평택시,융합,화학 실험
ec3506b6-67cb-4650-8266-166e8417106b,은혜고등학교,경기도,평택시,일반,생명과학
ec3506b6-67cb-4650-8266-166e8417106b,은혜고등학교,경기도,평택시,일반,미적분I
ec3506b6-67cb-4650-8266-166e8417106b,은혜고등학교,경기도,평택시,일반,영어II
ec3506b6-67cb-4650-8266-166e8417106b,은혜고등학교,경기도,평택시,융합,여행지리
ec3506b6-67cb-4650-8266-166e8417106b,은혜고등학교,경기도,평택시,일반,지구과학
ec3506b6-67cb-4650-8266-166e8417106b,은혜고등학교,경기도,평택시,일반,물리학
ec3506b6-67cb-4650-8266-166e8417106b,은혜고등학교,경기도,평택시,일반,세계사
ec3506b6-67cb-4650-8266-166e8417106b,은혜고등학교,경기도,평택시,일반,영어I
ec3506b6-67cb-4650-8266-166e8417106b,은혜고등학교,경기도,평택시,일반,교육학
ec3506b6-67cb-4650-8266-166e8417106b,은혜고등학교,경기도,평택시,일반,체육1
ec3506b6-67cb-4650-8266-166e8417106b,은혜고등학교,경기도,평택시,일반,체육2
ec3506b6-67cb-4650-8266-166e8417106b,은혜고등학교,경기도,평택시,일반,정보
ec3506b6-67cb-4650-8266-166e8417106b,은혜고등학교,경기도,평택시,일반,대수
ec3506b6-67cb-4650-8266-166e8417106b,은혜고등학교,경기도,평택시,일반,문학
ec3506b6-67cb-4650-8266-166e8417106b,은혜고등학교,경기도,평택시,일반,화학
ec3506b6-67cb-4650-8266-166e8417106b,은혜고등학교,경기도,평택시,진로,기하
ec3506b6-67cb-4650-8266-166e8417106b,은혜고등학교,경기도,평택시,진로,경제
ec3506b6-67cb-4650-8266-166e8417106b,은혜고등학교,경기도,평택시,일반,미술
ec3506b6-67cb-4650-8266-166e8417106b,은혜고등학교,경기도,평택시,진로,정치
ec3506b6-67cb-4650-8266-166e8417106b,은혜고등학교,경기도,평택시,진로,보건
ec3506b6-67cb-4650-8266-166e8417106b,은혜고등학교,경기도,평택시,일반,음악
ec3506b6-67cb-4650-8266-166e8417106b,은혜고등학교,경기도,평택시,일반,연극
b5a21e08-3e98-4400-a6af-24e86f6567ce,의왕고등학교,경기도,의왕시,융합,기후변화와 지속가능한 세계
b5a21e08-3e98-4400-a6af-24e86f6567ce,의왕고등학교,경기도,의왕시,융합,역사로 탐구하는 현대 세계
b5a21e08-3e98-4400-a6af-24e86f6567ce,의왕고등학교,경기도,의왕시,진로,심화 영어 독해와 작문
b5a21e08-3e98-4400-a6af-24e86f6567ce,의왕고등학교,경기도,의왕시,융합,기후변화와 환경생태
b5a21e08-3e98-4400-a6af-24e86f6567ce,의왕고등학교,경기도,의왕시,진로,동아시아 역사 기행
b5a21e08-3e98-4400-a6af-24e86f6567ce,의왕고등학교,경기도,의왕시,융합,독서 토론과 글쓰기
b5a21e08-3e98-4400-a6af-24e86f6567ce,의왕고등학교,경기도,의왕시,융합,과학의 역사와 문화
b5a21e08-3e98-4400-a6af-24e86f6567ce,의왕고등학교,경기도,의왕시,진로,화학 반응의 세계
b5a21e08-3e98-4400-a6af-24e86f6567ce,의왕고등학교,경기도,의왕시,융합,세계 문화와 영어
b5a21e08-3e98-4400-a6af-24e86f6567ce,의왕고등학교,경기도,의왕시,일반,영어 독해와 작문
b5a21e08-3e98-4400-a6af-24e86f6567ce,의왕고등학교,경기도,의왕시,진로,도시의 미래 탐구
b5a21e08-3e98-4400-a6af-24e86f6567ce,의왕고등학교,경기도,의왕시,진로,음악 연주와 창작
b5a21e08-3e98-4400-a6af-24e86f6567ce,의왕고등학교,경기도,의왕시,진로,세포와 물질대사
b5a21e08-3e98-4400-a6af-24e86f6567ce,의왕고등학교,경기도,의왕시,일반,세계시민과 지리
b5a21e08-3e98-4400-a6af-24e86f6567ce,의왕고등학교,경기도,의왕시,진로,주제 탐구 독서
b5a21e08-3e98-4400-a6af-24e86f6567ce,의왕고등학교,경기도,의왕시,일반,현대사회와 윤리
b5a21e08-3e98-4400-a6af-24e86f6567ce,의왕고등학교,경기도,의왕시,진로,로봇과 공학세계
b5a21e08-3e98-4400-a6af-24e86f6567ce,의왕고등학교,경기도,의왕시,융합,창의 공학 설계
b5a21e08-3e98-4400-a6af-24e86f6567ce,의왕고등학교,경기도,의왕시,진로,영미 문학 읽기
b5a21e08-3e98-4400-a6af-24e86f6567ce,의왕고등학교,경기도,의왕시,융합,사회문제 탐구
b5a21e08-3e98-4400-a6af-24e86f6567ce,의왕고등학교,경기도,의왕시,진로,물질과 에너지
b5a21e08-3e98-4400-a6af-24e86f6567ce,의왕고등학교,경기도,의왕시,진로,역학과 에너지
b5a21e08-3e98-4400-a6af-24e86f6567ce,의왕고등학교,경기도,의왕시,융합,매체 의사소통
b5a21e08-3e98-4400-a6af-24e86f6567ce,의왕고등학교,경기도,의왕시,진로,인공지능 기초
b5a21e08-3e98-4400-a6af-24e86f6567ce,의왕고등학교,경기도,의왕시,융합,융합과학 탐구
b5a21e08-3e98-4400-a6af-24e86f6567ce,의왕고등학교,경기도,의왕시,진로,인공지능 수학
b5a21e08-3e98-4400-a6af-24e86f6567ce,의왕고등학교,경기도,의왕시,진로,전자기와 양자
b5a21e08-3e98-4400-a6af-24e86f6567ce,의왕고등학교,경기도,의왕시,융합,수학과제 탐구
b5a21e08-3e98-4400-a6af-24e86f6567ce,의왕고등학교,경기도,의왕시,진로,지구시스템과학
b5a21e08-3e98-4400-a6af-24e86f6567ce,의왕고등학교,경기도,의왕시,진로,인문학과 윤리
b5a21e08-3e98-4400-a6af-24e86f6567ce,의왕고등학교,경기도,의왕시,진로,한국지리 탐구
b5a21e08-3e98-4400-a6af-24e86f6567ce,의왕고등학교,경기도,의왕시,융합,언어생활 탐구
b5a21e08-3e98-4400-a6af-24e86f6567ce,의왕고등학교,경기도,의왕시,융합,생명과학 실험
b5a21e08-3e98-4400-a6af-24e86f6567ce,의왕고등학교,경기도,의왕시,일반,확률과 통계
b5a21e08-3e98-4400-a6af-24e86f6567ce,의왕고등학교,경기도,의왕시,일반,독서와 작문
b5a21e08-3e98-4400-a6af-24e86f6567ce,의왕고등학교,경기도,의왕시,일반,사회와 문화
b5a21e08-3e98-4400-a6af-24e86f6567ce,의왕고등학교,경기도,의왕시,일반,화법과 언어
b5a21e08-3e98-4400-a6af-24e86f6567ce,의왕고등학교,경기도,의왕시,진로,생물의 유전
b5a21e08-3e98-4400-a6af-24e86f6567ce,의왕고등학교,경기도,의왕시,진로,윤리와 사상
b5a21e08-3e98-4400-a6af-24e86f6567ce,의왕고등학교,경기도,의왕시,융합,미디어 영어
b5a21e08-3e98-4400-a6af-24e86f6567ce,의왕고등학교,경기도,의왕시,진로,문학과 영상
b5a21e08-3e98-4400-a6af-24e86f6567ce,의왕고등학교,경기도,의왕시,진로,인간과 심리
b5a21e08-3e98-4400-a6af-24e86f6567ce,의왕고등학교,경기도,의왕시,진로,행성우주과학
b5a21e08-3e98-4400-a6af-24e86f6567ce,의왕고등학교,경기도,의왕시,일반,생태와 환경
b5a21e08-3e98-4400-a6af-24e86f6567ce,의왕고등학교,경기도,의왕시,진로,교육의 이해
b5a21e08-3e98-4400-a6af-24e86f6567ce,의왕고등학교,경기도,의왕시,진로,논리와 사고
b5a21e08-3e98-4400-a6af-24e86f6567ce,의왕고등학교,경기도,의왕시,융합,문학과 매체
b5a21e08-3e98-4400-a6af-24e86f6567ce,의왕고등학교,경기도,의왕시,진로,미적분II
b5a21e08-3e98-4400-a6af-24e86f6567ce,의왕고등학교,경기도,의왕시,진로,법과 사회
b5a21e08-3e98-4400-a6af-24e86f6567ce,의왕고등학교,경기도,의왕시,진로,미술 창작
b5a21e08-3e98-4400-a6af-24e86f6567ce,의왕고등학교,경기도,의왕시,일반,기술·가정
b5a21e08-3e98-4400-a6af-24e86f6567ce,의왕고등학교,경기도,의왕시,진로,경제 수학
b5a21e08-3e98-4400-a6af-24e86f6567ce,의왕고등학교,경기도,의왕시,진로,심화 영어
b5a21e08-3e98-4400-a6af-24e86f6567ce,의왕고등학교,경기도,의왕시,일반,제2외국어
b5a21e08-3e98-4400-a6af-24e86f6567ce,의왕고등학교,경기도,의왕시,일반,생명과학
b5a21e08-3e98-4400-a6af-24e86f6567ce,의왕고등학교,경기도,의왕시,일반,미적분I
b5a21e08-3e98-4400-a6af-24e86f6567ce,의왕고등학교,경기도,의왕시,일반,영어II
b5a21e08-3e98-4400-a6af-24e86f6567ce,의왕고등학교,경기도,의왕시,융합,여행지리
b5a21e08-3e98-4400-a6af-24e86f6567ce,의왕고등학교,경기도,의왕시,일반,지구과학
b5a21e08-3e98-4400-a6af-24e86f6567ce,의왕고등학교,경기도,의왕시,일반,물리학
b5a21e08-3e98-4400-a6af-24e86f6567ce,의왕고등학교,경기도,의왕시,일반,세계사
b5a21e08-3e98-4400-a6af-24e86f6567ce,의왕고등학교,경기도,의왕시,일반,영어I
b5a21e08-3e98-4400-a6af-24e86f6567ce,의왕고등학교,경기도,의왕시,일반,교육학
b5a21e08-3e98-4400-a6af-24e86f6567ce,의왕고등학교,경기도,의왕시,일반,체육1
b5a21e08-3e98-4400-a6af-24e86f6567ce,의왕고등학교,경기도,의왕시,일반,체육2
b5a21e08-3e98-4400-a6af-24e86f6567ce,의왕고등학교,경기도,의왕시,일반,정보
b5a21e08-3e98-4400-a6af-24e86f6567ce,의왕고등학교,경기도,의왕시,일반,대수
b5a21e08-3e98-4400-a6af-24e86f6567ce,의왕고등학교,경기도,의왕시,일반,문학
b5a21e08-3e98-4400-a6af-24e86f6567ce,의왕고등학교,경기도,의왕시,일반,화학
b5a21e08-3e98-4400-a6af-24e86f6567ce,의왕고등학교,경기도,의왕시,진로,기하
b5a21e08-3e98-4400-a6af-24e86f6567ce,의왕고등학교,경기도,의왕시,진로,경제
b5a21e08-3e98-4400-a6af-24e86f6567ce,의왕고등학교,경기도,의왕시,일반,미술
b5a21e08-3e98-4400-a6af-24e86f6567ce,의왕고등학교,경기도,의왕시,진로,정치
b5a21e08-3e98-4400-a6af-24e86f6567ce,의왕고등학교,경기도,의왕시,진로,보건
b5a21e08-3e98-4400-a6af-24e86f6567ce,의왕고등학교,경기도,의왕시,일반,음악
b5a21e08-3e98-4400-a6af-24e86f6567ce,의왕고등학교,경기도,의왕시,일반,한문
b5a21e08-3e98-4400-a6af-24e86f6567ce,의왕고등학교,경기도,의왕시,일반,연극
e73cf6eb-0019-4821-beca-df16f2df1fc6,의정부고등학교,경기도,의정부시,융합,역사로 탐구하는 현대 세계
e73cf6eb-0019-4821-beca-df16f2df1fc6,의정부고등학교,경기도,의정부시,융합,기후변화와 환경생태
e73cf6eb-0019-4821-beca-df16f2df1fc6,의정부고등학교,경기도,의정부시,진로,동아시아 역사 기행
e73cf6eb-0019-4821-beca-df16f2df1fc6,의정부고등학교,경기도,의정부시,융합,독서 토론과 글쓰기
e73cf6eb-0019-4821-beca-df16f2df1fc6,의정부고등학교,경기도,의정부시,융합,과학의 역사와 문화
e73cf6eb-0019-4821-beca-df16f2df1fc6,의정부고등학교,경기도,의정부시,진로,화학 반응의 세계
e73cf6eb-0019-4821-beca-df16f2df1fc6,의정부고등학교,경기도,의정부시,융합,세계 문화와 영어
e73cf6eb-0019-4821-beca-df16f2df1fc6,의정부고등학교,경기도,의정부시,일반,영어 독해와 작문
e73cf6eb-0019-4821-beca-df16f2df1fc6,의정부고등학교,경기도,의정부시,진로,미술 감상과 비평
e73cf6eb-0019-4821-beca-df16f2df1fc6,의정부고등학교,경기도,의정부시,진로,영어 발표와 토론
e73cf6eb-0019-4821-beca-df16f2df1fc6,의정부고등학교,경기도,의정부시,융합,소프트웨어와 생활
e73cf6eb-0019-4821-beca-df16f2df1fc6,의정부고등학교,경기도,의정부시,진로,도시의 미래 탐구
e73cf6eb-0019-4821-beca-df16f2df1fc6,의정부고등학교,경기도,의정부시,진로,음악 감상과 비평
e73cf6eb-0019-4821-beca-df16f2df1fc6,의정부고등학교,경기도,의정부시,진로,음악 연주와 창작
e73cf6eb-0019-4821-beca-df16f2df1fc6,의정부고등학교,경기도,의정부시,진로,세포와 물질대사
e73cf6eb-0019-4821-beca-df16f2df1fc6,의정부고등학교,경기도,의정부시,일반,세계시민과 지리
e73cf6eb-0019-4821-beca-df16f2df1fc6,의정부고등학교,경기도,의정부시,진로,주제 탐구 독서
e73cf6eb-0019-4821-beca-df16f2df1fc6,의정부고등학교,경기도,의정부시,일반,현대사회와 윤리
e73cf6eb-0019-4821-beca-df16f2df1fc6,의정부고등학교,경기도,의정부시,융합,금융과 경제생활
e73cf6eb-0019-4821-beca-df16f2df1fc6,의정부고등학교,경기도,의정부시,융합,창의 공학 설계
e73cf6eb-0019-4821-beca-df16f2df1fc6,의정부고등학교,경기도,의정부시,융합,지식 재산 일반
e73cf6eb-0019-4821-beca-df16f2df1fc6,의정부고등학교,경기도,의정부시,진로,영미 문학 읽기
e73cf6eb-0019-4821-beca-df16f2df1fc6,의정부고등학교,경기도,의정부시,융합,언어생활과 한자
e73cf6eb-0019-4821-beca-df16f2df1fc6,의정부고등학교,경기도,의정부시,융합,사회문제 탐구
e73cf6eb-0019-4821-beca-df16f2df1fc6,의정부고등학교,경기도,의정부시,진로,물질과 에너지
e73cf6eb-0019-4821-beca-df16f2df1fc6,의정부고등학교,경기도,의정부시,진로,역학과 에너지
e73cf6eb-0019-4821-beca-df16f2df1fc6,의정부고등학교,경기도,의정부시,융합,매체 의사소통
e73cf6eb-0019-4821-beca-df16f2df1fc6,의정부고등학교,경기도,의정부시,진로,인공지능 기초
e73cf6eb-0019-4821-beca-df16f2df1fc6,의정부고등학교,경기도,의정부시,융합,융합과학 탐구
e73cf6eb-0019-4821-beca-df16f2df1fc6,의정부고등학교,경기도,의정부시,진로,인공지능 수학
e73cf6eb-0019-4821-beca-df16f2df1fc6,의정부고등학교,경기도,의정부시,진로,전자기와 양자
e73cf6eb-0019-4821-beca-df16f2df1fc6,의정부고등학교,경기도,의정부시,융합,수학과제 탐구
e73cf6eb-0019-4821-beca-df16f2df1fc6,의정부고등학교,경기도,의정부시,진로,지구시스템과학
e73cf6eb-0019-4821-beca-df16f2df1fc6,의정부고등학교,경기도,의정부시,융합,윤리문제 탐구
e73cf6eb-0019-4821-beca-df16f2df1fc6,의정부고등학교,경기도,의정부시,진로,인문학과 윤리
e73cf6eb-0019-4821-beca-df16f2df1fc6,의정부고등학교,경기도,의정부시,진로,한국지리 탐구
e73cf6eb-0019-4821-beca-df16f2df1fc6,의정부고등학교,경기도,의정부시,융합,언어생활 탐구
e73cf6eb-0019-4821-beca-df16f2df1fc6,의정부고등학교,경기도,의정부시,융합,음악과 미디어
e73cf6eb-0019-4821-beca-df16f2df1fc6,의정부고등학교,경기도,의정부시,융합,생명과학 실험
e73cf6eb-0019-4821-beca-df16f2df1fc6,의정부고등학교,경기도,의정부시,일반,확률과 통계
e73cf6eb-0019-4821-beca-df16f2df1fc6,의정부고등학교,경기도,의정부시,일반,독서와 작문
e73cf6eb-0019-4821-beca-df16f2df1fc6,의정부고등학교,경기도,의정부시,일반,사회와 문화
e73cf6eb-0019-4821-beca-df16f2df1fc6,의정부고등학교,경기도,의정부시,일반,화법과 언어
e73cf6eb-0019-4821-beca-df16f2df1fc6,의정부고등학교,경기도,의정부시,진로,생물의 유전
e73cf6eb-0019-4821-beca-df16f2df1fc6,의정부고등학교,경기도,의정부시,진로,데이터 과학
e73cf6eb-0019-4821-beca-df16f2df1fc6,의정부고등학교,경기도,의정부시,진로,윤리와 사상
e73cf6eb-0019-4821-beca-df16f2df1fc6,의정부고등학교,경기도,의정부시,융합,미디어 영어
e73cf6eb-0019-4821-beca-df16f2df1fc6,의정부고등학교,경기도,의정부시,진로,문학과 영상
e73cf6eb-0019-4821-beca-df16f2df1fc6,의정부고등학교,경기도,의정부시,융합,미술과 매체
e73cf6eb-0019-4821-beca-df16f2df1fc6,의정부고등학교,경기도,의정부시,진로,인간과 심리
e73cf6eb-0019-4821-beca-df16f2df1fc6,의정부고등학교,경기도,의정부시,진로,행성우주과학
e73cf6eb-0019-4821-beca-df16f2df1fc6,의정부고등학교,경기도,의정부시,진로,미적분II
e73cf6eb-0019-4821-beca-df16f2df1fc6,의정부고등학교,경기도,의정부시,진로,법과 사회
e73cf6eb-0019-4821-beca-df16f2df1fc6,의정부고등학교,경기도,의정부시,융합,실용 통계
e73cf6eb-0019-4821-beca-df16f2df1fc6,의정부고등학교,경기도,의정부시,진로,미술 창작
e73cf6eb-0019-4821-beca-df16f2df1fc6,의정부고등학교,경기도,의정부시,일반,기술·가정
e73cf6eb-0019-4821-beca-df16f2df1fc6,의정부고등학교,경기도,의정부시,진로,경제 수학
e73cf6eb-0019-4821-beca-df16f2df1fc6,의정부고등학교,경기도,의정부시,진로,심화 영어
e73cf6eb-0019-4821-beca-df16f2df1fc6,의정부고등학교,경기도,의정부시,융합,화학 실험
e73cf6eb-0019-4821-beca-df16f2df1fc6,의정부고등학교,경기도,의정부시,일반,생명과학
e73cf6eb-0019-4821-beca-df16f2df1fc6,의정부고등학교,경기도,의정부시,일반,미적분I
e73cf6eb-0019-4821-beca-df16f2df1fc6,의정부고등학교,경기도,의정부시,일반,영어II
e73cf6eb-0019-4821-beca-df16f2df1fc6,의정부고등학교,경기도,의정부시,융합,여행지리
e73cf6eb-0019-4821-beca-df16f2df1fc6,의정부고등학교,경기도,의정부시,일반,지구과학
e73cf6eb-0019-4821-beca-df16f2df1fc6,의정부고등학교,경기도,의정부시,일반,물리학
e73cf6eb-0019-4821-beca-df16f2df1fc6,의정부고등학교,경기도,의정부시,일반,세계사
e73cf6eb-0019-4821-beca-df16f2df1fc6,의정부고등학교,경기도,의정부시,일반,영어I
e73cf6eb-0019-4821-beca-df16f2df1fc6,의정부고등학교,경기도,의정부시,일반,교육학
e73cf6eb-0019-4821-beca-df16f2df1fc6,의정부고등학교,경기도,의정부시,일반,체육1
e73cf6eb-0019-4821-beca-df16f2df1fc6,의정부고등학교,경기도,의정부시,일반,체육2
e73cf6eb-0019-4821-beca-df16f2df1fc6,의정부고등학교,경기도,의정부시,일반,정보
e73cf6eb-0019-4821-beca-df16f2df1fc6,의정부고등학교,경기도,의정부시,일반,대수
e73cf6eb-0019-4821-beca-df16f2df1fc6,의정부고등학교,경기도,의정부시,일반,문학
e73cf6eb-0019-4821-beca-df16f2df1fc6,의정부고등학교,경기도,의정부시,일반,화학
e73cf6eb-0019-4821-beca-df16f2df1fc6,의정부고등학교,경기도,의정부시,진로,기하
e73cf6eb-0019-4821-beca-df16f2df1fc6,의정부고등학교,경기도,의정부시,진로,경제
e73cf6eb-0019-4821-beca-df16f2df1fc6,의정부고등학교,경기도,의정부시,일반,미술
e73cf6eb-0019-4821-beca-df16f2df1fc6,의정부고등학교,경기도,의정부시,진로,정치
e73cf6eb-0019-4821-beca-df16f2df1fc6,의정부고등학교,경기도,의정부시,진로,보건
e73cf6eb-0019-4821-beca-df16f2df1fc6,의정부고등학교,경기도,의정부시,일반,음악
e73cf6eb-0019-4821-beca-df16f2df1fc6,의정부고등학교,경기도,의정부시,일반,한문
d707a7c3-09fd-434e-8168-54d1dbe38067,의정부광동고등학교,경기도,의정부시,융합,역사로 탐구하는 현대 세계
d707a7c3-09fd-434e-8168-54d1dbe38067,의정부광동고등학교,경기도,의정부시,진로,심화 영어 독해와 작문
d707a7c3-09fd-434e-8168-54d1dbe38067,의정부광동고등학교,경기도,의정부시,융합,기후변화와 환경생태
d707a7c3-09fd-434e-8168-54d1dbe38067,의정부광동고등학교,경기도,의정부시,융합,과학의 역사와 문화
d707a7c3-09fd-434e-8168-54d1dbe38067,의정부광동고등학교,경기도,의정부시,진로,화학 반응의 세계
d707a7c3-09fd-434e-8168-54d1dbe38067,의정부광동고등학교,경기도,의정부시,융합,세계 문화와 영어
d707a7c3-09fd-434e-8168-54d1dbe38067,의정부광동고등학교,경기도,의정부시,일반,영어 독해와 작문
d707a7c3-09fd-434e-8168-54d1dbe38067,의정부광동고등학교,경기도,의정부시,진로,국제 관계의 이해
d707a7c3-09fd-434e-8168-54d1dbe38067,의정부광동고등학교,경기도,의정부시,진로,영어 발표와 토론
d707a7c3-09fd-434e-8168-54d1dbe38067,의정부광동고등학교,경기도,의정부시,융합,소프트웨어와 생활
d707a7c3-09fd-434e-8168-54d1dbe38067,의정부광동고등학교,경기도,의정부시,진로,도시의 미래 탐구
d707a7c3-09fd-434e-8168-54d1dbe38067,의정부광동고등학교,경기도,의정부시,진로,음악 감상과 비평
d707a7c3-09fd-434e-8168-54d1dbe38067,의정부광동고등학교,경기도,의정부시,진로,음악 연주와 창작
d707a7c3-09fd-434e-8168-54d1dbe38067,의정부광동고등학교,경기도,의정부시,진로,세포와 물질대사
d707a7c3-09fd-434e-8168-54d1dbe38067,의정부광동고등학교,경기도,의정부시,일반,세계시민과 지리
d707a7c3-09fd-434e-8168-54d1dbe38067,의정부광동고등학교,경기도,의정부시,진로,주제 탐구 독서
d707a7c3-09fd-434e-8168-54d1dbe38067,의정부광동고등학교,경기도,의정부시,일반,현대사회와 윤리
d707a7c3-09fd-434e-8168-54d1dbe38067,의정부광동고등학교,경기도,의정부시,융합,금융과 경제생활
d707a7c3-09fd-434e-8168-54d1dbe38067,의정부광동고등학교,경기도,의정부시,융합,언어생활과 한자
d707a7c3-09fd-434e-8168-54d1dbe38067,의정부광동고등학교,경기도,의정부시,융합,사회문제 탐구
d707a7c3-09fd-434e-8168-54d1dbe38067,의정부광동고등학교,경기도,의정부시,진로,물질과 에너지
d707a7c3-09fd-434e-8168-54d1dbe38067,의정부광동고등학교,경기도,의정부시,진로,역학과 에너지
d707a7c3-09fd-434e-8168-54d1dbe38067,의정부광동고등학교,경기도,의정부시,진로,인공지능 기초
d707a7c3-09fd-434e-8168-54d1dbe38067,의정부광동고등학교,경기도,의정부시,융합,융합과학 탐구
d707a7c3-09fd-434e-8168-54d1dbe38067,의정부광동고등학교,경기도,의정부시,진로,인공지능 수학
d707a7c3-09fd-434e-8168-54d1dbe38067,의정부광동고등학교,경기도,의정부시,진로,전자기와 양자
d707a7c3-09fd-434e-8168-54d1dbe38067,의정부광동고등학교,경기도,의정부시,진로,지구시스템과학
d707a7c3-09fd-434e-8168-54d1dbe38067,의정부광동고등학교,경기도,의정부시,융합,윤리문제 탐구
d707a7c3-09fd-434e-8168-54d1dbe38067,의정부광동고등학교,경기도,의정부시,진로,인문학과 윤리
d707a7c3-09fd-434e-8168-54d1dbe38067,의정부광동고등학교,경기도,의정부시,진로,한국지리 탐구
d707a7c3-09fd-434e-8168-54d1dbe38067,의정부광동고등학교,경기도,의정부시,융합,음악과 미디어
d707a7c3-09fd-434e-8168-54d1dbe38067,의정부광동고등학교,경기도,의정부시,융합,생명과학 실험
d707a7c3-09fd-434e-8168-54d1dbe38067,의정부광동고등학교,경기도,의정부시,진로,직무 의사소통
d707a7c3-09fd-434e-8168-54d1dbe38067,의정부광동고등학교,경기도,의정부시,일반,확률과 통계
d707a7c3-09fd-434e-8168-54d1dbe38067,의정부광동고등학교,경기도,의정부시,일반,독서와 작문
d707a7c3-09fd-434e-8168-54d1dbe38067,의정부광동고등학교,경기도,의정부시,일반,사회와 문화
d707a7c3-09fd-434e-8168-54d1dbe38067,의정부광동고등학교,경기도,의정부시,일반,화법과 언어
d707a7c3-09fd-434e-8168-54d1dbe38067,의정부광동고등학교,경기도,의정부시,진로,생물의 유전
d707a7c3-09fd-434e-8168-54d1dbe38067,의정부광동고등학교,경기도,의정부시,진로,윤리와 사상
d707a7c3-09fd-434e-8168-54d1dbe38067,의정부광동고등학교,경기도,의정부시,융합,미디어 영어
d707a7c3-09fd-434e-8168-54d1dbe38067,의정부광동고등학교,경기도,의정부시,진로,문학과 영상
d707a7c3-09fd-434e-8168-54d1dbe38067,의정부광동고등학교,경기도,의정부시,진로,인간과 철학
d707a7c3-09fd-434e-8168-54d1dbe38067,의정부광동고등학교,경기도,의정부시,진로,행성우주과학
d707a7c3-09fd-434e-8168-54d1dbe38067,의정부광동고등학교,경기도,의정부시,진로,교육의 이해
d707a7c3-09fd-434e-8168-54d1dbe38067,의정부광동고등학교,경기도,의정부시,융합,문학과 매체
d707a7c3-09fd-434e-8168-54d1dbe38067,의정부광동고등학교,경기도,의정부시,진로,미적분II
d707a7c3-09fd-434e-8168-54d1dbe38067,의정부광동고등학교,경기도,의정부시,진로,법과 사회
d707a7c3-09fd-434e-8168-54d1dbe38067,의정부광동고등학교,경기도,의정부시,융합,실용 통계
d707a7c3-09fd-434e-8168-54d1dbe38067,의정부광동고등학교,경기도,의정부시,진로,미술 창작
d707a7c3-09fd-434e-8168-54d1dbe38067,의정부광동고등학교,경기도,의정부시,진로,경제 수학
d707a7c3-09fd-434e-8168-54d1dbe38067,의정부광동고등학교,경기도,의정부시,진로,심화 영어
d707a7c3-09fd-434e-8168-54d1dbe38067,의정부광동고등학교,경기도,의정부시,일반,제2외국어
d707a7c3-09fd-434e-8168-54d1dbe38067,의정부광동고등학교,경기도,의정부시,진로,삶과 종교
d707a7c3-09fd-434e-8168-54d1dbe38067,의정부광동고등학교,경기도,의정부시,진로,직무 영어
d707a7c3-09fd-434e-8168-54d1dbe38067,의정부광동고등학교,경기도,의정부시,융합,화학 실험
d707a7c3-09fd-434e-8168-54d1dbe38067,의정부광동고등학교,경기도,의정부시,일반,생명과학
d707a7c3-09fd-434e-8168-54d1dbe38067,의정부광동고등학교,경기도,의정부시,일반,미적분I
d707a7c3-09fd-434e-8168-54d1dbe38067,의정부광동고등학교,경기도,의정부시,일반,영어II
d707a7c3-09fd-434e-8168-54d1dbe38067,의정부광동고등학교,경기도,의정부시,융합,여행지리
d707a7c3-09fd-434e-8168-54d1dbe38067,의정부광동고등학교,경기도,의정부시,일반,지구과학
d707a7c3-09fd-434e-8168-54d1dbe38067,의정부광동고등학교,경기도,의정부시,일반,물리학
d707a7c3-09fd-434e-8168-54d1dbe38067,의정부광동고등학교,경기도,의정부시,일반,세계사
d707a7c3-09fd-434e-8168-54d1dbe38067,의정부광동고등학교,경기도,의정부시,일반,영어I
d707a7c3-09fd-434e-8168-54d1dbe38067,의정부광동고등학교,경기도,의정부시,일반,교육학
